subject	relation	object	provenance	xp	redundancy
MI:0657	OBO_REL:is_a	MI:0045	implied	link	
MI:0657	OBO_REL:is_a	MI:0401	implied	link	
MI:0657	OBO_REL:is_a	MI:0001	implied	link	
MI:0657	part_of	MI:0000	implied	link	
MI:0658	OBO_REL:is_a	MI:0427	asserted	link	
MI:0658	OBO_REL:is_a	MI:0093	asserted	link	
MI:0658	OBO_REL:is_a	MI:0815	asserted	link	
MI:0658	OBO_REL:is_a	MI:0396	implied	link	
MI:0658	part_of	MI:0000	implied	link	
MI:0658	OBO_REL:is_a	MI:0002	implied	link	
MI:0658	OBO_REL:is_a	MI:0661	implied	link	
MI:0659	OBO_REL:is_a	MI:0003	asserted	link	
MI:0659	part_of	MI:0000	implied	link	
MI:0660	OBO_REL:is_a	MI:0003	asserted	link	
MI:0660	part_of	MI:0000	implied	link	
MI:0661	OBO_REL:is_a	MI:0002	asserted	link	
MI:0661	part_of	MI:0000	implied	link	
MI:0662	OBO_REL:is_a	MI:0353	asserted	link	
MI:0662	part_of	MI:0000	implied	link	
MI:0663	OBO_REL:is_a	MI:0428	asserted	link	
MI:0663	OBO_REL:is_a	MI:0045	implied	link	
MI:0663	OBO_REL:is_a	MI:0001	implied	link	
MI:0663	part_of	MI:0000	implied	link	
MI:0664	OBO_REL:is_a	MI:0590	asserted	link	
MI:0664	part_of	MI:0000	implied	link	
MI:0665	OBO_REL:is_a	MI:0590	asserted	link	
MI:0665	part_of	MI:0000	implied	link	
MI:0666	OBO_REL:is_a	MI:0590	asserted	link	
MI:0666	part_of	MI:0000	implied	link	
MI:0667	OBO_REL:is_a	MI:0590	asserted	link	
MI:0667	part_of	MI:0000	implied	link	
MI:0668	OBO_REL:is_a	MI:0590	asserted	link	
MI:0668	part_of	MI:0000	implied	link	
MI:0669	OBO_REL:is_a	MI:0590	asserted	link	
MI:0669	part_of	MI:0000	implied	link	
MI:0670	OBO_REL:is_a	MI:0461	asserted	link	
MI:0670	OBO_REL:is_a	MI:0444	implied	link	
MI:0670	part_of	MI:0000	implied	link	
MI:0671	OBO_REL:is_a	MI:0665	asserted	link	
MI:0671	part_of	MI:0000	implied	link	
MI:0671	OBO_REL:is_a	MI:0590	implied	link	
MI:0672	OBO_REL:is_a	MI:0665	asserted	link	
MI:0672	OBO_REL:is_a	MI:0590	implied	link	
MI:0672	part_of	MI:0000	implied	link	
MI:0673	OBO_REL:is_a	MI:0300	asserted	link	
MI:0673	part_of	MI:0000	implied	link	
MI:0674	OBO_REL:is_a	MI:0353	asserted	link	
MI:0674	part_of	MI:0000	implied	link	
MI:0675	OBO_REL:is_a	MI:0683	asserted	link	
MI:0675	OBO_REL:is_a	MI:0473	implied	link	
MI:0675	OBO_REL:is_a	MI:0444	implied	link	
MI:0675	part_of	MI:0000	implied	link	
MI:0676	OBO_REL:is_a	MI:0004	asserted	link	
MI:0676	OBO_REL:is_a	MI:0001	implied	link	
MI:0676	OBO_REL:is_a	MI:0400	implied	link	
MI:0676	part_of	MI:0000	implied	link	
MI:0676	OBO_REL:is_a	MI:0045	implied	link	
MI:0676	OBO_REL:is_a	MI:0401	implied	link	
MI:0676	OBO_REL:is_a	MI:0091	implied	link	
MI:0677	OBO_REL:is_a	MI:0507	asserted	link	
MI:0677	part_of	MI:0000	implied	link	
MI:0677	OBO_REL:is_a	MI:0116	implied	link	
MI:0677	OBO_REL:is_a	MI:0505	implied	link	
MI:0678	OBO_REL:is_a	MI:0008	asserted	link	
MI:0678	OBO_REL:is_a	MI:0001	implied	link	
MI:0678	part_of	MI:0000	implied	link	
MI:0678	OBO_REL:is_a	MI:0401	implied	link	
MI:0678	OBO_REL:is_a	MI:0045	implied	link	
MI:0678	OBO_REL:is_a	MI:0400	implied	link	
MI:0679	OBO_REL:is_a	MI:0320	asserted	link	
MI:0679	OBO_REL:is_a	MI:0318	implied	link	
MI:0679	OBO_REL:is_a	MI:0383	implied	link	
MI:0679	part_of	MI:0000	implied	link	
MI:0679	OBO_REL:is_a	MI:0313	implied	link	
MI:0680	OBO_REL:is_a	MI:0319	asserted	link	
MI:0680	OBO_REL:is_a	MI:0383	implied	link	
MI:0680	OBO_REL:is_a	MI:0318	implied	link	
MI:0680	part_of	MI:0000	implied	link	
MI:0680	OBO_REL:is_a	MI:0313	implied	link	
MI:0681	OBO_REL:is_a	MI:0319	asserted	link	
MI:0681	OBO_REL:is_a	MI:0318	implied	link	
MI:0681	OBO_REL:is_a	MI:0383	implied	link	
MI:0681	OBO_REL:is_a	MI:0313	implied	link	
MI:0681	part_of	MI:0000	implied	link	
MI:0682	OBO_REL:is_a	MI:0500	asserted	link	
MI:0682	part_of	MI:0000	implied	link	
MI:0683	OBO_REL:is_a	MI:0473	asserted	link	
MI:0683	OBO_REL:is_a	MI:0444	implied	link	
MI:0683	part_of	MI:0000	implied	link	
MI:0684	OBO_REL:is_a	MI:0495	asserted	link	
MI:0684	part_of	MI:0000	implied	link	
MI:0685	OBO_REL:is_a	MI:0353	asserted	link	
MI:0685	part_of	MI:0000	implied	link	
MI:0686	OBO_REL:is_a	MI:0001	asserted	link	
MI:0686	part_of	MI:0000	implied	link	
MI:0687	OBO_REL:is_a	MI:0240	asserted	link	
MI:0687	part_of	MI:0000	implied	link	
MI:0687	OBO_REL:is_a	MI:0507	implied	link	
MI:0687	OBO_REL:is_a	MI:0505	implied	link	
MI:0687	OBO_REL:is_a	MI:0116	implied	link	
MI:0688	OBO_REL:is_a	MI:0240	asserted	link	
MI:0688	OBO_REL:is_a	MI:0116	implied	link	
MI:0688	OBO_REL:is_a	MI:0507	implied	link	
MI:0688	OBO_REL:is_a	MI:0505	implied	link	
MI:0688	part_of	MI:0000	implied	link	
MI:0689	OBO_REL:is_a	MI:0240	asserted	link	
MI:0689	part_of	MI:0000	implied	link	
MI:0689	OBO_REL:is_a	MI:0507	implied	link	
MI:0689	OBO_REL:is_a	MI:0116	implied	link	
MI:0689	OBO_REL:is_a	MI:0505	implied	link	
MI:0690	OBO_REL:is_a	MI:0689	asserted	link	
MI:0690	OBO_REL:is_a	MI:0507	implied	link	
MI:0690	part_of	MI:0000	implied	link	
MI:0690	OBO_REL:is_a	MI:0240	implied	link	
MI:0690	OBO_REL:is_a	MI:0505	implied	link	
MI:0690	OBO_REL:is_a	MI:0116	implied	link	
MI:0691	OBO_REL:is_a	MI:0689	asserted	link	
MI:0691	OBO_REL:is_a	MI:0505	implied	link	
MI:0691	OBO_REL:is_a	MI:0116	implied	link	
MI:0691	OBO_REL:is_a	MI:0240	implied	link	
MI:0691	OBO_REL:is_a	MI:0507	implied	link	
MI:0691	part_of	MI:0000	implied	link	
MI:0692	OBO_REL:is_a	MI:0689	asserted	link	
MI:0692	OBO_REL:is_a	MI:0505	implied	link	
MI:0692	OBO_REL:is_a	MI:0507	implied	link	
MI:0692	OBO_REL:is_a	MI:0116	implied	link	
MI:0692	OBO_REL:is_a	MI:0240	implied	link	
MI:0692	part_of	MI:0000	implied	link	
MI:0693	OBO_REL:is_a	MI:0688	asserted	link	
MI:0693	OBO_REL:is_a	MI:0116	implied	link	
MI:0693	part_of	MI:0000	implied	link	
MI:0693	OBO_REL:is_a	MI:0505	implied	link	
MI:0693	OBO_REL:is_a	MI:0507	implied	link	
MI:0693	OBO_REL:is_a	MI:0240	implied	link	
MI:0694	OBO_REL:is_a	MI:0688	asserted	link	
MI:0694	OBO_REL:is_a	MI:0507	implied	link	
MI:0694	OBO_REL:is_a	MI:0505	implied	link	
MI:0694	OBO_REL:is_a	MI:0240	implied	link	
MI:0694	OBO_REL:is_a	MI:0116	implied	link	
MI:0694	part_of	MI:0000	implied	link	
MI:0695	OBO_REL:is_a	MI:0678	asserted	link	
MI:0695	OBO_REL:is_a	MI:0400	implied	link	
MI:0695	part_of	MI:0000	implied	link	
MI:0695	OBO_REL:is_a	MI:0401	implied	link	
MI:0695	OBO_REL:is_a	MI:0045	implied	link	
MI:0695	OBO_REL:is_a	MI:0008	implied	link	
MI:0695	OBO_REL:is_a	MI:0001	implied	link	
MI:0696	OBO_REL:is_a	MI:0415	asserted	link	
MI:0696	OBO_REL:is_a	MI:0045	implied	link	
MI:0696	OBO_REL:is_a	MI:0401	implied	link	
MI:0696	part_of	MI:0000	implied	link	
MI:0696	OBO_REL:is_a	MI:0001	implied	link	
MI:0697	OBO_REL:is_a	MI:0696	asserted	link	
MI:0697	OBO_REL:is_a	MI:0401	implied	link	
MI:0697	part_of	MI:0000	implied	link	
MI:0697	OBO_REL:is_a	MI:0045	implied	link	
MI:0697	OBO_REL:is_a	MI:0001	implied	link	
MI:0697	OBO_REL:is_a	MI:0415	implied	link	
MI:0698	OBO_REL:is_a	MI:0696	asserted	link	
MI:0698	OBO_REL:is_a	MI:0001	implied	link	
MI:0698	OBO_REL:is_a	MI:0045	implied	link	
MI:0698	OBO_REL:is_a	MI:0401	implied	link	
MI:0698	OBO_REL:is_a	MI:0415	implied	link	
MI:0698	part_of	MI:0000	implied	link	
MI:0699	OBO_REL:is_a	MI:0696	asserted	link	
MI:0699	part_of	MI:0000	implied	link	
MI:0699	OBO_REL:is_a	MI:0415	implied	link	
MI:0699	OBO_REL:is_a	MI:0045	implied	link	
MI:0699	OBO_REL:is_a	MI:0401	implied	link	
MI:0699	OBO_REL:is_a	MI:0001	implied	link	
MI:0700	OBO_REL:is_a	MI:0696	asserted	link	
MI:0700	OBO_REL:is_a	MI:0001	implied	link	
MI:0700	OBO_REL:is_a	MI:0401	implied	link	
MI:0700	OBO_REL:is_a	MI:0415	implied	link	
MI:0700	OBO_REL:is_a	MI:0045	implied	link	
MI:0700	part_of	MI:0000	implied	link	
MI:0701	OBO_REL:is_a	MI:0414	asserted	link	
MI:0701	part_of	MI:0000	implied	link	
MI:0701	OBO_REL:is_a	MI:0190	implied	link	
MI:0701	OBO_REL:is_a	MI:0914	implied	link	
MI:0701	OBO_REL:is_a	MI:0915	implied	link	
MI:0701	OBO_REL:is_a	MI:0407	implied	link	
MI:0702	OBO_REL:is_a	MI:0449	asserted	link	
MI:0702	part_of	MI:0000	implied	link	
MI:0702	OBO_REL:is_a	MI:0447	implied	link	
MI:0702	OBO_REL:is_a	MI:0444	implied	link	
MI:0703	OBO_REL:is_a	MI:0449	asserted	link	
MI:0703	OBO_REL:is_a	MI:0444	implied	link	
MI:0703	part_of	MI:0000	implied	link	
MI:0703	OBO_REL:is_a	MI:0447	implied	link	
MI:0704	OBO_REL:is_a	MI:0307	asserted	link	
MI:0704	OBO_REL:is_a	MI:0346	implied	link	
MI:0704	part_of	MI:0000	implied	link	
MI:0705	OBO_REL:is_a	MI:0866	asserted	link	
MI:0705	OBO_REL:is_a	MI:0113	asserted	link	
MI:0705	OBO_REL:is_a	MI:0396	implied	link	
MI:0705	OBO_REL:is_a	MI:0661	implied	link	
MI:0705	part_of	MI:0000	implied	link	
MI:0705	OBO_REL:is_a	MI:0003	implied	link	
MI:0705	OBO_REL:is_a	MI:0659	implied	link	
MI:0705	OBO_REL:is_a	MI:0421	implied	link	
MI:0705	OBO_REL:is_a	MI:0002	implied	link	
MI:0706	OBO_REL:is_a	MI:0704	asserted	link	
MI:0706	OBO_REL:is_a	MI:0307	implied	link	
MI:0706	OBO_REL:is_a	MI:0346	implied	link	
MI:0706	part_of	MI:0000	implied	link	
MI:0707	OBO_REL:is_a	MI:0422	asserted	link	
MI:0707	OBO_REL:is_a	MI:0421	implied	link	
MI:0707	OBO_REL:is_a	MI:0661	implied	link	
MI:0707	OBO_REL:is_a	MI:0002	implied	link	
MI:0707	part_of	MI:0000	implied	link	
MI:0708	OBO_REL:is_a	MI:0422	asserted	link	
MI:0708	OBO_REL:is_a	MI:0661	implied	link	
MI:0708	OBO_REL:is_a	MI:0002	implied	link	
MI:0708	part_of	MI:0000	implied	link	
MI:0708	OBO_REL:is_a	MI:0421	implied	link	
MI:0709	OBO_REL:is_a	MI:0422	asserted	link	
MI:0709	OBO_REL:is_a	MI:0421	implied	link	
MI:0709	OBO_REL:is_a	MI:0661	implied	link	
MI:0709	OBO_REL:is_a	MI:0002	implied	link	
MI:0709	part_of	MI:0000	implied	link	
MI:0710	OBO_REL:is_a	MI:0706	asserted	link	
MI:0710	OBO_REL:is_a	MI:0704	implied	link	
MI:0710	part_of	MI:0000	implied	link	
MI:0710	OBO_REL:is_a	MI:0346	implied	link	
MI:0710	OBO_REL:is_a	MI:0307	implied	link	
MI:0711	OBO_REL:is_a	MI:0308	asserted	link	
MI:0711	OBO_REL:is_a	MI:0704	asserted	link	
MI:0711	OBO_REL:is_a	MI:0307	implied	link	
MI:0711	OBO_REL:is_a	MI:0346	implied	link	
MI:0711	part_of	MI:0000	implied	link	
MI:0712	OBO_REL:is_a	MI:0704	asserted	link	
MI:0712	OBO_REL:is_a	MI:0311	asserted	link	
MI:0712	OBO_REL:is_a	MI:0346	implied	link	
MI:0712	part_of	MI:0000	implied	link	
MI:0712	OBO_REL:is_a	MI:0307	implied	link	
MI:0713	OBO_REL:is_a	MI:0704	asserted	link	
MI:0713	OBO_REL:is_a	MI:0716	asserted	link	
MI:0713	part_of	MI:0000	implied	link	
MI:0713	OBO_REL:is_a	MI:0307	implied	link	
MI:0713	OBO_REL:is_a	MI:0346	implied	link	
MI:0714	OBO_REL:is_a	MI:0704	asserted	link	
MI:0714	OBO_REL:is_a	MI:0346	implied	link	
MI:0714	part_of	MI:0000	implied	link	
MI:0714	OBO_REL:is_a	MI:0307	implied	link	
MI:0715	OBO_REL:is_a	MI:0704	asserted	link	
MI:0715	OBO_REL:is_a	MI:0307	implied	link	
MI:0715	OBO_REL:is_a	MI:0346	implied	link	
MI:0715	part_of	MI:0000	implied	link	
MI:0716	OBO_REL:is_a	MI:0307	asserted	link	
MI:0716	part_of	MI:0000	implied	link	
MI:0716	OBO_REL:is_a	MI:0346	implied	link	
MI:0717	OBO_REL:is_a	MI:0312	asserted	link	
MI:0717	OBO_REL:is_a	MI:0704	implied	link	
MI:0717	OBO_REL:is_a	MI:0346	implied	link	
MI:0717	part_of	MI:0000	implied	link	
MI:0717	OBO_REL:is_a	MI:0307	implied	link	
MI:0718	OBO_REL:is_a	MI:0312	asserted	link	
MI:0718	part_of	MI:0000	implied	link	
MI:0718	OBO_REL:is_a	MI:0704	implied	link	
MI:0718	OBO_REL:is_a	MI:0307	implied	link	
MI:0718	OBO_REL:is_a	MI:0346	implied	link	
MI:0719	OBO_REL:is_a	MI:0718	asserted	link	
MI:0719	OBO_REL:is_a	MI:0312	implied	link	
MI:0719	OBO_REL:is_a	MI:0704	implied	link	
MI:0719	OBO_REL:is_a	MI:0346	implied	link	
MI:0719	OBO_REL:is_a	MI:0307	implied	link	
MI:0719	part_of	MI:0000	implied	link	
MI:0720	OBO_REL:is_a	MI:0310	asserted	link	
MI:0720	OBO_REL:is_a	MI:0704	asserted	link	
MI:0720	OBO_REL:is_a	MI:0346	implied	link	
MI:0720	OBO_REL:is_a	MI:0307	implied	link	
MI:0720	part_of	MI:0000	implied	link	
MI:0721	OBO_REL:is_a	MI:0307	asserted	link	
MI:0721	part_of	MI:0000	implied	link	
MI:0721	OBO_REL:is_a	MI:0346	implied	link	
MI:0722	OBO_REL:is_a	MI:0721	asserted	link	
MI:0722	OBO_REL:is_a	MI:0308	asserted	link	
MI:0722	OBO_REL:is_a	MI:0346	implied	link	
MI:0722	part_of	MI:0000	implied	link	
MI:0722	OBO_REL:is_a	MI:0307	implied	link	
MI:0723	OBO_REL:is_a	MI:0721	asserted	link	
MI:0723	OBO_REL:is_a	MI:0311	asserted	link	
MI:0723	OBO_REL:is_a	MI:0346	implied	link	
MI:0723	OBO_REL:is_a	MI:0307	implied	link	
MI:0723	part_of	MI:0000	implied	link	
MI:0724	OBO_REL:is_a	MI:0721	asserted	link	
MI:0724	OBO_REL:is_a	MI:0307	implied	link	
MI:0724	part_of	MI:0000	implied	link	
MI:0724	OBO_REL:is_a	MI:0346	implied	link	
MI:0725	OBO_REL:is_a	MI:0310	asserted	link	
MI:0725	OBO_REL:is_a	MI:0721	asserted	link	
MI:0725	part_of	MI:0000	implied	link	
MI:0725	OBO_REL:is_a	MI:0346	implied	link	
MI:0725	OBO_REL:is_a	MI:0307	implied	link	
MI:0726	OBO_REL:is_a	MI:0232	asserted	link	
MI:0726	OBO_REL:is_a	MI:0001	implied	link	
MI:0726	OBO_REL:is_a	MI:0090	implied	link	
MI:0726	part_of	MI:0000	implied	link	
MI:0726	OBO_REL:is_a	MI:0045	implied	link	
MI:0727	OBO_REL:is_a	MI:0018	asserted	link	
MI:0727	part_of	MI:0000	implied	link	
MI:0727	OBO_REL:is_a	MI:0232	implied	link	
MI:0727	OBO_REL:is_a	MI:0001	implied	link	
MI:0727	OBO_REL:is_a	MI:0045	implied	link	
MI:0727	OBO_REL:is_a	MI:0090	implied	link	
MI:0728	OBO_REL:is_a	MI:0018	asserted	link	
MI:0728	OBO_REL:is_a	MI:0001	implied	link	
MI:0728	OBO_REL:is_a	MI:0090	implied	link	
MI:0728	part_of	MI:0000	implied	link	
MI:0728	OBO_REL:is_a	MI:0045	implied	link	
MI:0728	OBO_REL:is_a	MI:0232	implied	link	
MI:0729	OBO_REL:is_a	MI:0004	asserted	link	
MI:0729	OBO_REL:is_a	MI:0401	implied	link	
MI:0729	OBO_REL:is_a	MI:0091	implied	link	
MI:0729	OBO_REL:is_a	MI:0045	implied	link	
MI:0729	part_of	MI:0000	implied	link	
MI:0729	OBO_REL:is_a	MI:0001	implied	link	
MI:0729	OBO_REL:is_a	MI:0400	implied	link	
MI:0730	OBO_REL:is_a	MI:0473	asserted	link	
MI:0730	part_of	MI:0000	implied	link	
MI:0730	OBO_REL:is_a	MI:0444	implied	link	
MI:0731	OBO_REL:is_a	MI:0489	asserted	link	
MI:0731	OBO_REL:is_a	MI:0444	implied	link	
MI:0731	part_of	MI:0000	implied	link	
MI:0732	OBO_REL:is_a	MI:0687	asserted	link	
MI:0732	part_of	MI:0000	implied	link	
MI:0732	OBO_REL:is_a	MI:0116	implied	link	
MI:0732	OBO_REL:is_a	MI:0507	implied	link	
MI:0732	OBO_REL:is_a	MI:0505	implied	link	
MI:0732	OBO_REL:is_a	MI:0240	implied	link	
MI:0733	OBO_REL:is_a	MI:0687	asserted	link	
MI:0733	OBO_REL:is_a	MI:0507	implied	link	
MI:0733	OBO_REL:is_a	MI:0116	implied	link	
MI:0733	OBO_REL:is_a	MI:0240	implied	link	
MI:0733	part_of	MI:0000	implied	link	
MI:0733	OBO_REL:is_a	MI:0505	implied	link	
MI:0734	OBO_REL:is_a	MI:0367	asserted	link	
MI:0734	part_of	MI:0000	implied	link	
MI:0734	OBO_REL:is_a	MI:0505	implied	link	
MI:0734	OBO_REL:is_a	MI:0507	implied	link	
MI:0734	OBO_REL:is_a	MI:0116	implied	link	
MI:0734	OBO_REL:is_a	MI:0240	implied	link	
MI:0734	OBO_REL:is_a	MI:0687	implied	link	
MI:0735	OBO_REL:is_a	MI:0740	asserted	link	
MI:0735	OBO_REL:is_a	MI:0505	implied	link	
MI:0735	part_of	MI:0000	implied	link	
MI:0735	OBO_REL:is_a	MI:0116	implied	link	
MI:0735	OBO_REL:is_a	MI:0507	implied	link	
MI:0736	OBO_REL:is_a	MI:0716	asserted	link	
MI:0736	OBO_REL:is_a	MI:0721	asserted	link	
MI:0736	OBO_REL:is_a	MI:0346	implied	link	
MI:0736	part_of	MI:0000	implied	link	
MI:0736	OBO_REL:is_a	MI:0307	implied	link	
MI:0737	OBO_REL:is_a	MI:0683	asserted	link	
MI:0737	OBO_REL:is_a	MI:0473	implied	link	
MI:0737	OBO_REL:is_a	MI:0444	implied	link	
MI:0737	part_of	MI:0000	implied	link	
MI:0738	OBO_REL:is_a	MI:0737	asserted	link	
MI:0738	OBO_REL:is_a	MI:0473	implied	link	
MI:0738	OBO_REL:is_a	MI:0444	implied	link	
MI:0738	OBO_REL:is_a	MI:0683	implied	link	
MI:0738	part_of	MI:0000	implied	link	
MI:0739	OBO_REL:is_a	MI:0740	asserted	link	
MI:0739	OBO_REL:is_a	MI:0505	implied	link	
MI:0739	OBO_REL:is_a	MI:0116	implied	link	
MI:0739	OBO_REL:is_a	MI:0507	implied	link	
MI:0739	part_of	MI:0000	implied	link	
MI:0740	OBO_REL:is_a	MI:0507	asserted	link	
MI:0740	OBO_REL:is_a	MI:0505	implied	link	
MI:0740	OBO_REL:is_a	MI:0116	implied	link	
MI:0740	part_of	MI:0000	implied	link	
MI:0741	OBO_REL:is_a	MI:0737	asserted	link	
MI:0741	part_of	MI:0000	implied	link	
MI:0741	OBO_REL:is_a	MI:0444	implied	link	
MI:0741	OBO_REL:is_a	MI:0473	implied	link	
MI:0741	OBO_REL:is_a	MI:0683	implied	link	
MI:0742	OBO_REL:is_a	MI:0737	asserted	link	
MI:0742	OBO_REL:is_a	MI:0444	implied	link	
MI:0742	OBO_REL:is_a	MI:0473	implied	link	
MI:0742	OBO_REL:is_a	MI:0683	implied	link	
MI:0742	part_of	MI:0000	implied	link	
MI:0787	OBO_REL:is_a	MI:0346	asserted	link	
MI:0787	part_of	MI:0000	implied	link	
MI:0788	OBO_REL:is_a	MI:0804	asserted	link	
MI:0788	OBO_REL:is_a	MI:0346	implied	link	
MI:0788	OBO_REL:is_a	MI:0787	implied	link	
MI:0788	part_of	MI:0000	implied	link	
MI:0789	OBO_REL:is_a	MI:0804	asserted	link	
MI:0789	part_of	MI:0000	implied	link	
MI:0789	OBO_REL:is_a	MI:0787	implied	link	
MI:0789	OBO_REL:is_a	MI:0346	implied	link	
MI:0790	OBO_REL:is_a	MI:0787	asserted	link	
MI:0790	OBO_REL:is_a	MI:0346	implied	link	
MI:0790	part_of	MI:0000	implied	link	
MI:0791	OBO_REL:is_a	MI:0787	asserted	link	
MI:0791	part_of	MI:0000	implied	link	
MI:0791	OBO_REL:is_a	MI:0346	implied	link	
MI:0792	OBO_REL:is_a	MI:0787	asserted	link	
MI:0792	OBO_REL:is_a	MI:0346	implied	link	
MI:0792	part_of	MI:0000	implied	link	
MI:0793	OBO_REL:is_a	MI:0787	asserted	link	
MI:0793	OBO_REL:is_a	MI:0346	implied	link	
MI:0793	part_of	MI:0000	implied	link	
MI:0794	OBO_REL:is_a	MI:0931	asserted	link	
MI:0794	OBO_REL:is_a	MI:0933	asserted	link	
MI:0794	OBO_REL:is_a	MI:0190	implied	link	
MI:0794	OBO_REL:is_a	MI:0208	implied	link	
MI:0794	part_of	MI:0000	implied	link	
MI:0795	OBO_REL:is_a	MI:0930	asserted	link	
MI:0795	OBO_REL:is_a	MI:0931	asserted	link	
MI:0795	OBO_REL:is_a	MI:0208	implied	link	
MI:0795	part_of	MI:0000	implied	link	
MI:0795	OBO_REL:is_a	MI:0190	implied	link	
MI:0795	OBO_REL:is_a	MI:0935	implied	link	
MI:0796	OBO_REL:is_a	MI:0930	asserted	link	
MI:0796	OBO_REL:is_a	MI:0931	asserted	link	
MI:0796	OBO_REL:is_a	MI:0190	implied	link	
MI:0796	OBO_REL:is_a	MI:0208	implied	link	
MI:0796	OBO_REL:is_a	MI:0935	implied	link	
MI:0796	part_of	MI:0000	implied	link	
MI:0797	OBO_REL:is_a	MI:0930	asserted	link	
MI:0797	OBO_REL:is_a	MI:0931	asserted	link	
MI:0797	OBO_REL:is_a	MI:0935	implied	link	
MI:0797	part_of	MI:0000	implied	link	
MI:0797	OBO_REL:is_a	MI:0190	implied	link	
MI:0797	OBO_REL:is_a	MI:0208	implied	link	
MI:0798	OBO_REL:is_a	MI:0931	asserted	link	
MI:0798	part_of	MI:0000	implied	link	
MI:0798	OBO_REL:is_a	MI:0208	implied	link	
MI:0798	OBO_REL:is_a	MI:0190	implied	link	
MI:0799	OBO_REL:is_a	MI:0931	asserted	link	
MI:0799	part_of	MI:0000	implied	link	
MI:0799	OBO_REL:is_a	MI:0208	implied	link	
MI:0799	OBO_REL:is_a	MI:0190	implied	link	
MI:0800	OBO_REL:is_a	MI:0931	asserted	link	
MI:0800	part_of	MI:0000	implied	link	
MI:0800	OBO_REL:is_a	MI:0190	implied	link	
MI:0800	OBO_REL:is_a	MI:0208	implied	link	
MI:0801	OBO_REL:is_a	MI:0935	asserted	link	
MI:0801	OBO_REL:is_a	MI:0931	asserted	link	
MI:0801	OBO_REL:is_a	MI:0190	implied	link	
MI:0801	part_of	MI:0000	implied	link	
MI:0801	OBO_REL:is_a	MI:0208	implied	link	
MI:0803	OBO_REL:is_a	MI:0787	asserted	link	
MI:0803	OBO_REL:is_a	MI:0346	implied	link	
MI:0803	part_of	MI:0000	implied	link	
MI:0804	OBO_REL:is_a	MI:0787	asserted	link	
MI:0804	part_of	MI:0000	implied	link	
MI:0804	OBO_REL:is_a	MI:0346	implied	link	
MI:0805	OBO_REL:is_a	MI:0447	asserted	link	
MI:0805	OBO_REL:is_a	MI:0489	asserted	link	
MI:0805	OBO_REL:is_a	MI:0461	asserted	link	
MI:0805	OBO_REL:is_a	MI:0444	implied	link	
MI:0805	part_of	MI:0000	implied	link	
MI:0806	OBO_REL:is_a	MI:0805	asserted	link	
MI:0806	part_of	MI:0000	implied	link	
MI:0806	OBO_REL:is_a	MI:0444	implied	link	
MI:0806	OBO_REL:is_a	MI:0489	implied	link	
MI:0806	OBO_REL:is_a	MI:0461	implied	link	
MI:0806	OBO_REL:is_a	MI:0447	implied	link	
MI:0807	OBO_REL:is_a	MI:0401	asserted	link	
MI:0807	OBO_REL:is_a	MI:0045	implied	link	
MI:0807	part_of	MI:0000	implied	link	
MI:0807	OBO_REL:is_a	MI:0001	implied	link	
MI:0808	OBO_REL:is_a	MI:0807	asserted	link	
MI:0808	part_of	MI:0000	implied	link	
MI:0808	OBO_REL:is_a	MI:0401	implied	link	
MI:0808	OBO_REL:is_a	MI:0001	implied	link	
MI:0808	OBO_REL:is_a	MI:0045	implied	link	
MI:0809	OBO_REL:is_a	MI:0090	asserted	link	
MI:0809	OBO_REL:is_a	MI:0051	asserted	link	
MI:0809	OBO_REL:is_a	MI:0013	implied	link	
MI:0809	OBO_REL:is_a	MI:0001	implied	link	
MI:0809	OBO_REL:is_a	MI:0045	implied	link	
MI:0809	part_of	MI:0000	implied	link	
MI:0810	OBO_REL:is_a	MI:0074	asserted	link	
MI:0810	OBO_REL:is_a	MI:0659	implied	link	
MI:0810	OBO_REL:is_a	MI:0003	implied	link	
MI:0810	part_of	MI:0000	implied	link	
MI:0811	OBO_REL:is_a	MI:0074	asserted	link	
MI:0811	part_of	MI:0000	implied	link	
MI:0811	OBO_REL:is_a	MI:0659	implied	link	
MI:0811	OBO_REL:is_a	MI:0003	implied	link	
MI:0812	OBO_REL:is_a	MI:0240	asserted	link	
MI:0812	OBO_REL:is_a	MI:0116	implied	link	
MI:0812	OBO_REL:is_a	MI:0507	implied	link	
MI:0812	OBO_REL:is_a	MI:0505	implied	link	
MI:0812	part_of	MI:0000	implied	link	
MI:0813	OBO_REL:is_a	MI:0421	asserted	link	
MI:0813	OBO_REL:is_a	MI:0400	asserted	link	
MI:0813	OBO_REL:is_a	MI:0002	implied	link	
MI:0813	OBO_REL:is_a	MI:0661	implied	link	
MI:0813	OBO_REL:is_a	MI:0001	implied	link	
MI:0813	part_of	MI:0000	implied	link	
MI:0813	OBO_REL:is_a	MI:0045	implied	link	
MI:0813	OBO_REL:is_a	MI:0401	implied	link	
MI:0814	OBO_REL:is_a	MI:0605	asserted	link	
MI:0814	OBO_REL:is_a	MI:0001	implied	link	
MI:0814	OBO_REL:is_a	MI:0045	implied	link	
MI:0814	OBO_REL:is_a	MI:0401	implied	link	
MI:0814	part_of	MI:0000	implied	link	
MI:0814	OBO_REL:is_a	MI:0417	implied	link	
MI:0815	OBO_REL:is_a	MI:0396	asserted	link	
MI:0815	part_of	MI:0000	implied	link	
